STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,DAMAGE_PROPERTY,STORM_AREA_SQMILES,DURATION_MINUTES,MONTH
GEORGIA,AUGUST,Thunderstorm Wind,CLAYTON,,0.0,2,8
MISSOURI,AUGUST,Thunderstorm Wind,MILLER,40000.0,0.0,0,8
MISSOURI,AUGUST,Flood,TANEY,0.0,0.01741822718794001,480,8
MISSOURI,AUGUST,Thunderstorm Wind,JASPER,0.0,0.0,0,8
MISSOURI,AUGUST,Thunderstorm Wind,BARRY,5000.0,0.0,0,8
GEORGIA,AUGUST,Thunderstorm Wind,CLARKE,5000.0,0.0,2,8
WYOMING,JUNE,Hail,NATRONA,0.0,0.45430669401601614,5,6
WYOMING,JUNE,Thunderstorm Wind,NATRONA,0.0,0.0,0,6
GEORGIA,AUGUST,Thunderstorm Wind,MUSCOGEE,0.0,0.0,2,8
GEORGIA,JULY,Thunderstorm Wind,TALIAFERRO,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,MURRAY,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,MURRAY,1000.0,0.0,2,7
GEORGIA,AUGUST,Flash Flood,FULTON,15000.0,1.5135313569011375,152,8
GEORGIA,AUGUST,Flash Flood,GWINNETT,30000.0,0.22420274300990445,120,8
MISSOURI,AUGUST,Flash Flood,NEWTON,0.0,0.02509461921087781,429,8
MISSOURI,AUGUST,Flood,TANEY,0.0,0.427937067492155,412,8
NORTH CAROLINA,AUGUST,Thunderstorm Wind,WATAUGA,3000.0,0.0,0,8
NORTH CAROLINA,AUGUST,Thunderstorm Wind,WATAUGA,2000.0,0.0,0,8
COLORADO,AUGUST,Flood,EAGLE,0.0,0.1468949829506173,20,8
COLORADO,AUGUST,Flood,MONTEZUMA,0.0,0.0013639086813845443,30,8
NEW YORK,JULY,Thunderstorm Wind,COLUMBIA,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,COLUMBIA,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,ULSTER,,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,CLEVELAND,,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,DEWEY,,0.0,0,7
VIRGINIA,MAY,Heavy Rain,ROANOKE,0.0,0.0,0,5
GEORGIA,JUNE,Thunderstorm Wind,HENRY,1000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,FORSYTH,,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,FULTON,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,WARREN,2000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,WARREN,5000.0,0.0,2,7
GEORGIA,JUNE,Thunderstorm Wind,TROUP,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,TROUP,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,HENRY,1000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,POLK,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,FLOYD,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,PAULDING,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,PAULDING,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,JACKSON,23000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,OGLETHORPE,5000.0,0.0,2,7
GEORGIA,JUNE,Thunderstorm Wind,DODGE,,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,BARTOW,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,BARTOW,,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,BARTOW,1000.0,0.0,2,7
OKLAHOMA,APRIL,Tornado,CLEVELAND,5000.0,0.02336237403907708,1,4
VIRGINIA,MAY,Thunderstorm Wind,WYTHE,1000.0,0.0,0,5
OKLAHOMA,MARCH,Hail,MARSHALL,,0.0,0,3
MISSOURI,AUGUST,Thunderstorm Wind,BENTON,25000.0,0.0,0,8
NEW YORK,JULY,Thunderstorm Wind,WASHINGTON,,0.0,0,7
MISSOURI,JULY,Thunderstorm Wind,LINCOLN,0.0,34.677998632349855,10,7
GEORGIA,AUGUST,Thunderstorm Wind,OCONEE,1000.0,0.0,2,8
MISSOURI,JULY,Thunderstorm Wind,MONTGOMERY,0.0,0.0,20,7
MISSOURI,JULY,Thunderstorm Wind,COLE,0.0,2.2246190212464847,2,7
MISSOURI,JULY,Thunderstorm Wind,MONTGOMERY,0.0,0.0,0,7
MISSOURI,JULY,Thunderstorm Wind,WARREN,0.0,0.0,0,7
MISSOURI,JULY,Thunderstorm Wind,LINCOLN,0.0,29.034171935381984,15,7
GEORGIA,JUNE,Thunderstorm Wind,DOUGHERTY,0.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,LEE,0.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,TIFT,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,LEON,2000.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,MADISON,5000.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,WAKULLA,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,BAY,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,GULF,0.0,0.0,0,6
GEORGIA,JUNE,Flash Flood,WORTH,0.0,0.36408229557540944,240,6
FLORIDA,JUNE,Thunderstorm Wind,LEON,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,BAY,0.0,0.0,0,6
IOWA,APRIL,Hail,FREMONT,,0.0,0,4
IOWA,APRIL,Hail,MILLS,,0.0,0,4
NEBRASKA,APRIL,Hail,PAWNEE,,0.0,0,4
NEBRASKA,APRIL,Hail,OTOE,,0.0,0,4
OKLAHOMA,MARCH,Hail,COMANCHE,,0.0,0,3
OKLAHOMA,MARCH,Hail,COMANCHE,0.0,0.0,0,3
OKLAHOMA,MARCH,Hail,COMANCHE,,0.0,0,3
OKLAHOMA,MARCH,Hail,STEPHENS,,0.0,0,3
OKLAHOMA,APRIL,Hail,OKLAHOMA,,0.0,0,4
ARIZONA,JANUARY,Flood,PIMA,0.0,97.4447092907335,480,1
NEBRASKA,APRIL,Hail,NEMAHA,,0.0,0,4
NEBRASKA,APRIL,Hail,NEMAHA,,0.0,0,4
NEBRASKA,APRIL,Hail,NEMAHA,,0.0,0,4
NEBRASKA,APRIL,Hail,OTOE,,0.0,0,4
NEBRASKA,APRIL,Hail,PAWNEE,,0.0,0,4
GEORGIA,JUNE,Thunderstorm Wind,GORDON,5000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,WHITFIELD,5000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,WHITE,10000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,PICKENS,10000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,GORDON,3000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,FLOYD,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,FLOYD,1000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,JACKSON,3000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,TALBOT,6000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,PIKE,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,CHATTOOGA,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,CHATTOOGA,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,DADE,2000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,DADE,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,DADE,1000.0,0.0,2,7
GEORGIA,JULY,Hail,DADE,,0.0,2,7
KENTUCKY,MAY,Thunderstorm Wind,HARLAN,,0.0,0,5
KENTUCKY,MAY,Thunderstorm Wind,PIKE,,0.0,0,5
WEST VIRGINIA,MAY,Heavy Rain,MERCER,0.0,0.0,0,5
WEST VIRGINIA,MAY,Flood,MERCER,12000.0,0.00018971597698616175,240,5
COLORADO,AUGUST,Flash Flood,MESA,0.0,0.04401345808320874,20,8
WISCONSIN,JULY,Hail,VILAS,0.0,0.0,1,7
WISCONSIN,JULY,Hail,VILAS,0.0,0.0,1,7
OKLAHOMA,JULY,Thunderstorm Wind,TILLMAN,5000.0,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,TILLMAN,,0.0,0,7
TEXAS,JULY,Thunderstorm Wind,HARDEMAN,,0.0,0,7
TEXAS,JULY,Thunderstorm Wind,WICHITA,,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,COTTON,5000.0,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,COMANCHE,10000.0,0.0,0,7
OKLAHOMA,JULY,Hail,POTTAWATOMIE,,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,WASHITA,,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,CADDO,,0.0,0,7
ARIZONA,JULY,Thunderstorm Wind,PIMA,300000.0,15.002415760099321,30,7
GEORGIA,AUGUST,Thunderstorm Wind,FLOYD,,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,FLOYD,1000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,GWINNETT,1000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,WASHINGTON,1000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,WASHINGTON,1000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,MARION,1000.0,0.0,2,8
ARIZONA,JULY,Hail,PIMA,0.0,0.04822307730252161,2,7
VERMONT,JULY,Flood,BENNINGTON,20000.0,0.40345264675333564,1140,7
VERMONT,JULY,Flood,BENNINGTON,10000.0,0.03678192810892761,1140,7
MISSOURI,AUGUST,Hail,BARRY,75000.0,0.0,0,8
NEW YORK,JULY,Hail,ALBANY,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,ULSTER,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,WARREN,,0.0,0,7
GEORGIA,AUGUST,Thunderstorm Wind,DOUGLAS,0.0,0.0,5,8
NORTH CAROLINA,AUGUST,Thunderstorm Wind,CASWELL,1000.0,0.0,0,8
VIRGINIA,AUGUST,Thunderstorm Wind,DANVILLE (C),3000.0,1.4561605899870202,5,8
VIRGINIA,AUGUST,Heavy Rain,PATRICK,0.0,0.0,0,8
NEW YORK,JULY,Thunderstorm Wind,MONTGOMERY,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,MONTGOMERY,,0.0,0,7
NORTH CAROLINA,AUGUST,Thunderstorm Wind,WATAUGA,500.0,0.0,0,8
NORTH CAROLINA,AUGUST,Thunderstorm Wind,SURRY,8000.0,0.0,1,8
NORTH CAROLINA,AUGUST,Lightning,WILKES,10000.0,0.0,0,8
NORTH CAROLINA,AUGUST,Tornado,WATAUGA,5000.0,0.01753375886676972,1,8
NORTH CAROLINA,AUGUST,Flash Flood,ALLEGHANY,0.0,0.0001149662493579224,120,8
OKLAHOMA,JULY,Thunderstorm Wind,CLEVELAND,5000.0,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,CLEVELAND,,0.0,0,7
OKLAHOMA,JULY,Flash Flood,CANADIAN,10000.0,0.016133983861617945,180,7
OKLAHOMA,JULY,Flash Flood,CLEVELAND,50000.0,0.0,180,7
WYOMING,JUNE,Hail,FREMONT,3000000.0,13.397102947703159,20,6
WYOMING,JUNE,Tornado,NATRONA,100000.0,32.02899881071358,20,6
GEORGIA,JUNE,Thunderstorm Wind,TREUTLEN,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,MUSCOGEE,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,BUTTS,1000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,WALTON,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,WALTON,1000.0,0.0,2,7
GEORGIA,JULY,Flash Flood,FULTON,20000.0,0.002060248520130606,137,7
GEORGIA,JULY,Flash Flood,DE KALB,0.0,0.013468959615913491,120,7
GEORGIA,JULY,Thunderstorm Wind,HALL,50000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,DAWSON,50000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,CLARKE,3000.0,0.0,2,7
GEORGIA,JUNE,Thunderstorm Wind,HENRY,1000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,HOUSTON,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,MACON,20000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,HOUSTON,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,HOUSTON,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,BARTOW,,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,SPALDING,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,TALIAFERRO,5000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,TALIAFERRO,1000.0,0.0,2,7
VIRGINIA,MAY,Flood,TAZEWELL,0.0,0.0054625468679889225,880,5
NEW YORK,JULY,Thunderstorm Wind,COLUMBIA,,0.0,0,7
VIRGINIA,MAY,Flash Flood,FLOYD,0.0,0.006411005368883527,240,5
NEW YORK,JULY,Flood,ALBANY,0.0,0.11191732602152082,195,7
GEORGIA,AUGUST,Thunderstorm Wind,PAULDING,3000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,WALTON,1000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,WALTON,,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,FAYETTE,1000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,MONROE,1000.0,0.0,2,8
NEW YORK,JULY,Thunderstorm Wind,MONTGOMERY,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,HERKIMER,,0.0,0,7
NEW YORK,JULY,Flash Flood,COLUMBIA,0.0,0.24688463322910753,131,7
GEORGIA,AUGUST,Thunderstorm Wind,PAULDING,1000.0,0.0,2,8
FLORIDA,JUNE,Thunderstorm Wind,LEON,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,LEON,4000.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,JEFFERSON,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,GADSDEN,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,GADSDEN,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,LEON,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,LEON,0.0,0.0,0,6
GEORGIA,JUNE,Flash Flood,WORTH,0.0,1.0174303962755291,240,6
GEORGIA,JUNE,Flash Flood,WORTH,0.0,1.6602483261572802,240,6
FLORIDA,JUNE,Thunderstorm Wind,BAY,10000.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,BAY,0.0,0.0,0,6
COLORADO,JULY,Hail,FREMONT,0.0,0.0,0,7
COLORADO,JULY,Hail,OTERO,0.0,0.0,0,7
COLORADO,JULY,Thunderstorm Wind,PUEBLO,0.0,0.0,0,7
COLORADO,JULY,Hail,EL PASO,0.0,0.0,0,7
COLORADO,JULY,Hail,EL PASO,0.0,0.0,0,7
COLORADO,JULY,Hail,EL PASO,0.0,0.0,0,7
COLORADO,JULY,Hail,EL PASO,0.0,0.0,0,7
COLORADO,JULY,Heavy Rain,TELLER,0.0,0.0,0,7
OKLAHOMA,MARCH,Hail,STEPHENS,,0.0,0,3
OKLAHOMA,MARCH,Hail,CARTER,,0.0,0,3
OKLAHOMA,MARCH,Hail,MURRAY,,0.0,0,3
OKLAHOMA,APRIL,Hail,KINGFISHER,,0.0,0,4
OKLAHOMA,APRIL,Hail,CANADIAN,,0.0,0,4
OKLAHOMA,APRIL,Hail,BECKHAM,,0.0,0,4
OKLAHOMA,MARCH,Thunderstorm Wind,BRYAN,15000.0,0.0,0,3
OKLAHOMA,MARCH,Hail,CLEVELAND,,0.0,0,3
OKLAHOMA,MARCH,Flash Flood,POTTAWATOMIE,10000.0,0.026138716215430787,0,3
GEORGIA,JUNE,Thunderstorm Wind,HOUSTON,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,TALBOT,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,TALBOT,,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,WARREN,,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,WARREN,,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,SUMTER,2000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,GORDON,3000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,WALTON,5000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,FULTON,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,NEWTON,2000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,WALTON,2000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,SPALDING,5000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,TAYLOR,,0.0,2,7
WISCONSIN,AUGUST,Hail,SHAWANO,0.0,0.0,1,8
WISCONSIN,AUGUST,Hail,SHAWANO,0.0,0.0,1,8
GEORGIA,JUNE,Thunderstorm Wind,WALTON,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,FLOYD,1000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,FULTON,2000.0,0.0,2,7
GEORGIA,JUNE,Thunderstorm Wind,DOUGLAS,20000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,DOUGLAS,5000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,CARROLL,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,PAULDING,1000.0,0.0,2,6
KENTUCKY,MAY,Thunderstorm Wind,OWSLEY,,0.0,0,5
KENTUCKY,MAY,Thunderstorm Wind,LETCHER,,0.0,0,5
KENTUCKY,MAY,Flash Flood,LAUREL,0.0,0.0010640131462775423,85,5
OKLAHOMA,JULY,Hail,CANADIAN,,0.0,0,7
TEXAS,JULY,Thunderstorm Wind,FOARD,,0.0,0,7
TEXAS,JULY,Thunderstorm Wind,WICHITA,,0.0,0,7
OKLAHOMA,JULY,Hail,OKLAHOMA,,0.0,0,7
OKLAHOMA,JULY,Hail,OKLAHOMA,,0.0,0,7
OKLAHOMA,JULY,Hail,OKLAHOMA,,0.0,0,7
GEORGIA,JUNE,Thunderstorm Wind,FLOYD,1000.0,0.0,2,6
OKLAHOMA,JULY,Thunderstorm Wind,GARFIELD,,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,BECKHAM,,0.0,0,7
GEORGIA,AUGUST,Thunderstorm Wind,SPALDING,1000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,WALTON,2000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,BUTTS,2000.0,0.0,2,8
VERMONT,JULY,Flood,BENNINGTON,100000.0,0.35234129712550394,360,7
CONNECTICUT,JULY,Flash Flood,LITCHFIELD,1000000.0,0.2594517816851952,101,7
GEORGIA,AUGUST,Thunderstorm Wind,JEFFERSON,7000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,JEFFERSON,10000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,HARRIS,1000.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,HARRIS,1000.0,0.0,2,8
WISCONSIN,JULY,Hail,MARATHON,0.0,0.0,1,7
WISCONSIN,JULY,Hail,MARATHON,0.0,0.0,1,7
VERMONT,JULY,Flash Flood,CHITTENDEN,50000.0,6.114972107626087,120,7
GEORGIA,AUGUST,Thunderstorm Wind,GILMER,,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,TAYLOR,4000.0,0.0,2,8
MISSOURI,AUGUST,Flash Flood,PULASKI,0.0,0.19963244066469493,240,8
VIRGINIA,AUGUST,Heavy Rain,PATRICK,0.0,0.0,0,8
GEORGIA,AUGUST,Thunderstorm Wind,GWINNETT,0.0,0.0,2,8
GEORGIA,AUGUST,Thunderstorm Wind,GWINNETT,50000.0,0.0,0,8
GEORGIA,AUGUST,Flash Flood,WALTON,0.0,1.8943150959795576,300,8
GEORGIA,AUGUST,Flash Flood,MORGAN,0.0,0.5554367203475339,150,8
NEW YORK,JULY,Thunderstorm Wind,HERKIMER,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,HERKIMER,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,HERKIMER,,0.0,0,7
VIRGINIA,AUGUST,Flash Flood,PATRICK,50000.0,1.1847675667522086,285,8
GEORGIA,JUNE,Flash Flood,HALL,0.0,0.8219526443949519,141,6
NEW YORK,JULY,Thunderstorm Wind,ULSTER,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,DUTCHESS,,0.0,0,7
OKLAHOMA,JULY,Thunderstorm Wind,BECKHAM,,0.0,0,7
NORTH CAROLINA,AUGUST,Flash Flood,BERTIE,0.0,0.0018517522796623737,190,8
MISSOURI,AUGUST,Hail,MORGAN,0.0,0.0,0,8
NEW YORK,JULY,Flash Flood,SARATOGA,50000.0,1.2383921169178695,90,7
ARIZONA,AUGUST,Lightning,COCHISE,150000.0,0.0,0,8
ARIZONA,AUGUST,Thunderstorm Wind,PIMA,50000.0,1.2222799751274676,5,8
VIRGINIA,AUGUST,Thunderstorm Wind,HENRY,500.0,0.0,0,8
NORTH CAROLINA,AUGUST,Flood,ASHE,10000.0,0.000268852004602011,0,8
NEW YORK,JULY,Thunderstorm Wind,SARATOGA,,0.0,0,7
NEW YORK,JULY,Flood,SARATOGA,0.0,0.0022349745881875497,115,7
OKLAHOMA,JULY,Thunderstorm Wind,WOODWARD,,0.0,0,7
WYOMING,JUNE,Hail,FREMONT,0.0,6.373189567079831,15,6
WYOMING,JUNE,Hail,FREMONT,0.0,3.337769638095609,10,6
OKLAHOMA,JULY,Tornado,WOODWARD,0.0,0.0,1,7
NEW YORK,JULY,Flood,ULSTER,10000.0,0.0059710154830512,297,7
GEORGIA,JULY,Flash Flood,FULTON,0.0,0.011650925923237165,0,7
GEORGIA,JULY,Thunderstorm Wind,BARTOW,1000.0,0.0,2,7
GEORGIA,JULY,Hail,WHITE,,0.0,2,7
GEORGIA,JUNE,Thunderstorm Wind,MARION,1000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,CLARKE,1000.0,0.0,2,7
GEORGIA,JULY,Tornado,PICKENS,0.0,2.453141785080774,4,7
GEORGIA,JUNE,Thunderstorm Wind,TELFAIR,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,HENRY,,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,HENRY,1000.0,0.0,2,6
GEORGIA,JULY,Thunderstorm Wind,HOUSTON,2000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,TALIAFERRO,5000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,LAURENS,1000.0,0.0,2,7
GEORGIA,JULY,Thunderstorm Wind,LAURENS,,0.0,2,7
GEORGIA,JULY,Flash Flood,DE KALB,0.0,0.009590508929820517,165,7
NEW YORK,JULY,Thunderstorm Wind,COLUMBIA,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,COLUMBIA,,0.0,0,7
NEW YORK,JULY,Thunderstorm Wind,COLUMBIA,,0.0,0,7
NEW YORK,JULY,Flood,COLUMBIA,0.0,0.0468486071101067,100,7
NEW YORK,JULY,Thunderstorm Wind,COLUMBIA,,0.0,0,7
MASSACHUSETTS,JULY,Thunderstorm Wind,BERKSHIRE,,0.0,0,7
MASSACHUSETTS,JULY,Thunderstorm Wind,BERKSHIRE,,0.0,0,7
MASSACHUSETTS,JULY,Flash Flood,BERKSHIRE,0.0,0.060501574654783535,70,7
VIRGINIA,MAY,Flood,GILES,0.0,0.4012775056171669,630,5
NEW YORK,JULY,Thunderstorm Wind,HERKIMER,,0.0,0,7
VIRGINIA,MAY,Heavy Rain,GILES,0.0,0.0,0,5
NEW YORK,JULY,Thunderstorm Wind,WARREN,,0.0,0,7
FLORIDA,JUNE,Thunderstorm Wind,JEFFERSON,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,CALHOUN,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,CALHOUN,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,LEON,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,LEON,0.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,LEE,2000.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,LEON,0.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,LEE,0.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,COLQUITT,3000.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,COLQUITT,0.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,COLQUITT,3000.0,0.0,0,6
GEORGIA,JUNE,Thunderstorm Wind,COOK,0.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,JEFFERSON,100000.0,0.0,0,6
FLORIDA,JUNE,Thunderstorm Wind,JEFFERSON,0.0,0.0,0,6
COLORADO,JULY,Heavy Rain,EL PASO,0.0,0.0,0,7
COLORADO,JULY,Heavy Rain,EL PASO,0.0,0.0,0,7
COLORADO,JULY,Hail,EL PASO,0.0,0.0,0,7
OKLAHOMA,APRIL,Hail,BECKHAM,,0.0,0,4
OKLAHOMA,APRIL,Hail,BLAINE,,0.0,0,4
OKLAHOMA,APRIL,Hail,KINGFISHER,,0.0,0,4
OKLAHOMA,APRIL,Hail,KINGFISHER,,0.0,0,4
OKLAHOMA,MARCH,Hail,SEMINOLE,0.0,0.0,0,3
OKLAHOMA,MARCH,Hail,MCCLAIN,0.0,0.0,0,3
OKLAHOMA,MARCH,Thunderstorm Wind,STEPHENS,0.0,0.0,0,3
OKLAHOMA,MARCH,Tornado,STEPHENS,0.0,0.0,0,3
NEBRASKA,APRIL,Hail,SEWARD,,0.0,0,4
GEORGIA,JUNE,Thunderstorm Wind,HOUSTON,,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,TROUP,4000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,HEARD,5000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,COWETA,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,HEARD,5000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,WALTON,2000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,WALTON,2000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,GWINNETT,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,COWETA,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,FLOYD,1000.0,0.0,3,6
GEORGIA,JUNE,Thunderstorm Wind,BARTOW,5000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,FULTON,,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,PAULDING,5000.0,0.003677364921975164,2,6
GEORGIA,JUNE,Thunderstorm Wind,TROUP,1000.0,0.0,2,6
GEORGIA,JUNE,Thunderstorm Wind,ROCKDALE,3000.0,0.0,2,6
