STATE,MONTH_NAME,EVENT_TYPE,CZ_NAME,DAMAGE_PROPERTY,STORM_AREA_MILES,DURATION_MINUTES,MONTH,FIPS
KENTUCKY,MARCH,Flash Flood,UNION,0.0,41.454546235929186,150,3,21225
ILLINOIS,MARCH,Flash Flood,HAMILTON,200000.0,11.677243797930453,525,3,17065
KENTUCKY,MARCH,Thunderstorm Wind,CHRISTIAN,30000.0,0.0,5,3,21047
NEBRASKA,JULY,Hail,BLAINE,0.0,0.0,0,7,31009
KANSAS,MARCH,Hail,CHEROKEE,0.0,0.0,0,3,20021
KANSAS,MARCH,Hail,CRAWFORD,0.0,0.0,0,3,20037
KANSAS,MARCH,Hail,CRAWFORD,0.0,0.0,0,3,20037
MISSOURI,MARCH,Flood,TANEY,0.0,0.16277951798977797,427,3,29213
MISSOURI,MARCH,Flood,DOUGLAS,0.0,0.028920533768983934,296,3,29067
MISSOURI,MARCH,Flood,OREGON,0.0,0.029882903766763613,384,3,29149
MISSOURI,MARCH,Flood,SHANNON,0.0,0.19245969186866052,305,3,29203
MISSOURI,MARCH,Flood,SHANNON,0.0,0.011766822285799295,578,3,29203
MISSOURI,MARCH,Flood,PHELPS,0.0,0.11560960565839842,338,3,29161
TEXAS,MARCH,Hail,COOKE,0.0,0.0,0,3,48097
TEXAS,MARCH,Hail,COOKE,0.0,0.0,0,3,48097
TEXAS,MARCH,Hail,GRAYSON,0.0,0.0,0,3,48181
TEXAS,MARCH,Hail,COOKE,0.0,0.0,0,3,48097
TEXAS,MARCH,Hail,COOKE,0.0,0.0,0,3,48097
TEXAS,MARCH,Hail,GRAYSON,0.0,0.0,0,3,48181
ALABAMA,MAY,Thunderstorm Wind,COLBERT,1000.0,0.0,3,5,01033
ALABAMA,MAY,Thunderstorm Wind,COLBERT,1000.0,0.0,5,5,01033
ALABAMA,MAY,Thunderstorm Wind,COLBERT,1000.0,0.0,4,5,01033
ALABAMA,MAY,Thunderstorm Wind,COLBERT,500.0,0.0,4,5,01033
ALABAMA,MAY,Thunderstorm Wind,COLBERT,4000.0,0.0,4,5,01033
SOUTH DAKOTA,APRIL,Hail,UNION,,0.0,2,4,46127
GEORGIA,JANUARY,Tornado,NEWTON,,2.801865596935009,2,1,13217
MARYLAND,JULY,Thunderstorm Wind,MONTGOMERY,2000.0,0.0,0,7,24031
OHIO,MARCH,Thunderstorm Wind,VINTON,0.0,110.46886638585448,1,3,39163
OHIO,MARCH,Hail,LAWRENCE,0.0,0.0,0,3,39087
WEST VIRGINIA,MARCH,Thunderstorm Wind,WAYNE,15000.0,0.0,0,3,54099
TEXAS,MARCH,Thunderstorm Wind,BURLESON,0.0,0.0,0,3,48051
TEXAS,MARCH,Thunderstorm Wind,BRAZOS,0.0,0.0,0,3,48041
TEXAS,MARCH,Thunderstorm Wind,BRAZOS,0.0,0.0,0,3,48041
CALIFORNIA,MARCH,Heavy Rain,SAN BERNARDINO,0.0,0.0,720,3,06071
CALIFORNIA,MARCH,Heavy Rain,SAN DIEGO,0.0,0.0,960,3,06073
NORTH CAROLINA,JULY,Thunderstorm Wind,STANLY,5000.0,0.0,0,7,37167
NORTH CAROLINA,JULY,Thunderstorm Wind,RANDOLPH,0.0,0.0,0,7,37151
NORTH CAROLINA,JULY,Thunderstorm Wind,RANDOLPH,0.0,0.0,0,7,37151
NEW HAMPSHIRE,JUNE,Flash Flood,GRAFTON,0.0,0.30412143772366407,60,6,33009
CALIFORNIA,MARCH,Thunderstorm Wind,FRESNO,10000.0,0.0006889779283094197,0,3,06019
CALIFORNIA,MARCH,Thunderstorm Wind,FRESNO,3000.0,0.0,0,3,06019
CALIFORNIA,MARCH,Thunderstorm Wind,FRESNO,3000.0,0.0006127714379997023,0,3,06019
CALIFORNIA,MARCH,Flood,FRESNO,0.0,0.005158737562445895,180,3,06019
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.0,180,3,06107
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.045923315663165105,180,3,06107
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.0019547568374931575,180,3,06107
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.0,180,3,06107
CALIFORNIA,MARCH,Flood,FRESNO,0.0,0.009600650298191023,180,3,06019
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.0,180,3,06107
CALIFORNIA,MARCH,Flood,KERN,0.0,0.26806920947132495,525,3,06029
CALIFORNIA,MARCH,Flood,KERN,0.0,0.0027870633398970972,360,3,06029
KANSAS,MAY,Tornado,LOGAN,,14.800505156994605,17,5,20109
KANSAS,MAY,Tornado,SHERMAN,0.0,0.3693033743489182,5,5,20181
TENNESSEE,MARCH,Tornado,MACON,500000.0,8.943515259791292,3,3,47111
MISSISSIPPI,JANUARY,Thunderstorm Wind,JASPER,2000.0,0.0,1,1,28061
CALIFORNIA,MARCH,Flash Flood,SAN BERNARDINO,0.0,13.071183542128944,720,3,06071
CALIFORNIA,MARCH,Flood,RIVERSIDE,0.0,3.988674347135342,20,3,06065
ILLINOIS,MARCH,Flash Flood,FRANKLIN,0.0,0.0,60,3,17055
ILLINOIS,MARCH,Flash Flood,HAMILTON,0.0,2.87857010345502,120,3,17065
ILLINOIS,MARCH,Flood,WILLIAMSON,0.0,3.998985106241807,120,3,17199
ILLINOIS,MARCH,Flood,WABASH,0.0,3.4144472459202713,120,3,17185
ILLINOIS,MARCH,Flood,WHITE,0.0,7.210615313187609,1140,3,17193
ILLINOIS,MARCH,Flood,FRANKLIN,0.0,7.383501535690468,420,3,17055
ILLINOIS,MARCH,Flood,JACKSON,0.0,0.08954954790790368,600,3,17077
ILLINOIS,MARCH,Flood,WHITE,0.0,2.4290508342150363,720,3,17193
NEBRASKA,JULY,Thunderstorm Wind,LOGAN,0.0,0.0,0,7,31113
NEBRASKA,JULY,Thunderstorm Wind,LINCOLN,0.0,0.0,0,7,31111
NEBRASKA,JULY,Hail,LINCOLN,0.0,0.0,0,7,31111
ILLINOIS,MARCH,Thunderstorm Wind,MASSAC,40000.0,98.74814057780063,8,3,17127
ILLINOIS,MARCH,Thunderstorm Wind,SALINE,8000.0,0.0,0,3,17165
ILLINOIS,MARCH,Thunderstorm Wind,JACKSON,2000.0,0.0,0,3,17077
ILLINOIS,MARCH,Thunderstorm Wind,WILLIAMSON,10000.0,3.1789301557894785,2,3,17199
KENTUCKY,MARCH,Thunderstorm Wind,CHRISTIAN,125000.0,16.474758839185608,5,3,21047
WISCONSIN,MAY,Flood,LA CROSSE,0.0,0.08091530610186684,660,5,55063
MASSACHUSETTS,AUGUST,Thunderstorm Wind,NANTUCKET,2500.0,0.0,0,8,25019
MASSACHUSETTS,AUGUST,Thunderstorm Wind,BRISTOL,1000.0,0.0,0,8,25005
MASSACHUSETTS,AUGUST,Thunderstorm Wind,BRISTOL,800.0,0.0,0,8,25005
MASSACHUSETTS,AUGUST,Thunderstorm Wind,PLYMOUTH,1000.0,0.0,0,8,25023
MISSOURI,MARCH,Hail,VERNON,0.0,0.0,0,3,29217
MISSOURI,MARCH,Hail,MARION,0.0,4.294797800461165,6,3,29127
IOWA,MAY,Flood,ALLAMAKEE,0.0,0.039937512664434294,960,5,19005
IOWA,MAY,Flood,CLAYTON,0.0,0.4435364382924007,300,5,19043
MINNESOTA,MAY,Hail,WABASHA,0.0,0.0,0,5,27157
MINNESOTA,MAY,Flood,WINONA,0.0,0.5291907517941082,1395,5,27169
MINNESOTA,MAY,Hail,WABASHA,0.0,0.0,0,5,27157
MINNESOTA,MAY,Hail,WABASHA,0.0,0.0,0,5,27157
MISSOURI,MARCH,Flood,BARRY,0.0,0.05358153838950805,397,3,29009
MISSOURI,MARCH,Flood,LAWRENCE,0.0,0.0052443802378601394,390,3,29109
MISSOURI,MARCH,Flood,WRIGHT,0.0,0.07605173688805977,357,3,29229
IOWA,MARCH,Hail,FLOYD,0.0,0.0,0,3,19067
TEXAS,MARCH,Hail,GRAYSON,0.0,0.0,0,3,48181
TEXAS,MARCH,Hail,GRAYSON,0.0,0.0,0,3,48181
TEXAS,MARCH,Hail,PALO PINTO,0.0,0.0,0,3,48363
TEXAS,MARCH,Hail,PARKER,0.0,0.0,0,3,48367
TEXAS,MARCH,Hail,PARKER,0.0,0.0,0,3,48367
TEXAS,MARCH,Hail,DENTON,0.0,0.0,0,3,48121
WEST VIRGINIA,MARCH,Thunderstorm Wind,WAYNE,0.0,0.0,0,3,54099
WEST VIRGINIA,MARCH,Thunderstorm Wind,WAYNE,0.0,0.0,0,3,54099
OHIO,MARCH,Thunderstorm Wind,ATHENS,0.0,0.0,0,3,39009
WEST VIRGINIA,MARCH,Thunderstorm Wind,LINCOLN,30000.0,0.0,0,3,54043
WEST VIRGINIA,MARCH,Thunderstorm Wind,LINCOLN,0.0,0.0,0,3,54043
OHIO,MARCH,Flood,VINTON,250.0,1.4707720678695713,1160,3,39163
OHIO,MARCH,Flood,WASHINGTON,200.0,0.04280742756409348,1359,3,39167
TEXAS,MARCH,Thunderstorm Wind,HOUSTON,0.0,0.0,0,3,48225
TEXAS,MARCH,Hail,HARRIS,0.0,0.0,0,3,48201
TEXAS,MARCH,Hail,HARRIS,0.0,0.0,0,3,48201
TEXAS,MARCH,Hail,HARRIS,0.0,0.0,0,3,48201
TEXAS,MARCH,Hail,HARRIS,0.0,0.0,0,3,48201
TEXAS,MARCH,Thunderstorm Wind,HARRIS,0.0,0.0,0,3,48201
TEXAS,MARCH,Hail,HOUSTON,0.0,0.0,0,3,48225
TEXAS,MARCH,Hail,HOUSTON,0.0,0.0,0,3,48225
WEST VIRGINIA,MARCH,Thunderstorm Wind,BERKELEY,1000.0,0.0,0,3,54003
WEST VIRGINIA,MARCH,Thunderstorm Wind,BERKELEY,1000.0,0.0,0,3,54003
WEST VIRGINIA,MARCH,Thunderstorm Wind,JEFFERSON,3000.0,0.0,0,3,54037
CALIFORNIA,MARCH,Heavy Rain,SAN DIEGO,0.0,0.0,1439,3,06073
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,0.09646906368894252,60,3,06073
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,0.02232244469598418,60,3,06073
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,0.005910665416797789,60,3,06073
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,0.0307102744316045,60,3,06073
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,0.0817747515678627,60,3,06073
NEBRASKA,JUNE,Hail,CHERRY,,0.0,0,6,31031
NEBRASKA,JUNE,Hail,CHERRY,,0.0,0,6,31031
NEBRASKA,JUNE,Hail,CHERRY,,0.0,0,6,31031
NEBRASKA,JUNE,Hail,HAYES,,0.0,0,6,31085
NEBRASKA,JUNE,Thunderstorm Wind,CHERRY,,0.0,0,6,31031
NEBRASKA,JUNE,Thunderstorm Wind,HAYES,,0.0,0,6,31085
TENNESSEE,MARCH,Flash Flood,LAWRENCE,0.0,0.014004000610620189,65,3,47099
SOUTH CAROLINA,MARCH,Thunderstorm Wind,RICHLAND,100.0,0.0,0,3,45079
CALIFORNIA,MARCH,Thunderstorm Wind,FRESNO,3000.0,0.0,0,3,06019
CALIFORNIA,MARCH,Thunderstorm Wind,FRESNO,1000.0,0.0,0,3,06019
CALIFORNIA,MARCH,Thunderstorm Wind,FRESNO,3000.0,0.0,0,3,06019
TENNESSEE,MARCH,Thunderstorm Wind,MARSHALL,25000.0,0.0,0,3,47117
TENNESSEE,MARCH,Thunderstorm Wind,DAVIDSON,5000.0,0.0,0,3,47037
CALIFORNIA,MARCH,Flood,TULARE,0.0,1.9387092677187687,180,3,06107
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.0021103817701327624,180,3,06107
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.0054080924088369155,180,3,06107
CALIFORNIA,MARCH,Flood,FRESNO,0.0,0.003899117939012285,180,3,06019
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.006677614409905087,180,3,06107
KANSAS,MAY,Tornado,THOMAS,0.0,0.0,3,5,20193
KANSAS,MAY,Flood,WALLACE,10000.0,0.0006301833465332678,0,5,20199
ALABAMA,JUNE,Hail,MOBILE,,0.0,2,6,01097
ALABAMA,JUNE,Hail,MOBILE,,0.0,2,6,01097
ALABAMA,JUNE,Thunderstorm Wind,BALDWIN,,0.0,2,6,01003
SOUTH DAKOTA,APRIL,Flood,GRANT,0.0,4.706958557414805,840,4,46051
SOUTH DAKOTA,APRIL,Flood,GRANT,0.0,8.04780838184887,135,4,46051
CALIFORNIA,MARCH,Flood,ORANGE,0.0,0.024974410733916038,0,3,06059
CALIFORNIA,MARCH,Flash Flood,RIVERSIDE,0.0,0.2442676634014461,0,3,06065
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,6.222734075122368,210,3,06073
ILLINOIS,MARCH,Flood,PERRY,0.0,2.240098182125696,202,3,17145
ILLINOIS,MARCH,Flood,WAYNE,0.0,39.542091345917626,240,3,17191
ILLINOIS,MARCH,Flood,WHITE,0.0,0.11989589863407267,959,3,17193
NEBRASKA,JULY,Hail,CUSTER,0.0,0.0,0,7,31041
NEBRASKA,JULY,Thunderstorm Wind,LOGAN,,0.0,0,7,31113
ILLINOIS,MARCH,Hail,WHITE,0.0,0.0,0,3,17193
ILLINOIS,MARCH,Hail,PERRY,0.0,0.0,0,3,17145
ILLINOIS,MARCH,Hail,WAYNE,0.0,0.0,0,3,17191
KENTUCKY,MARCH,Thunderstorm Wind,UNION,20000.0,0.0,5,3,21225
TENNESSEE,MARCH,Tornado,LEWIS,900000.0,80.49323230763662,19,3,47101
MINNESOTA,MAY,Flood,WABASHA,0.0,0.05427661816066807,900,5,27157
MINNESOTA,MAY,Flood,WABASHA,0.0,0.17907742742799734,105,5,27157
MINNESOTA,MAY,Flood,WINONA,0.0,0.42689062798313504,1335,5,27169
TEXAS,MARCH,Hail,COMAL,0.0,0.0,0,3,48091
IOWA,MAY,Flood,MITCHELL,0.0,0.019278517765176324,690,5,19131
IOWA,MAY,Flood,HOWARD,0.0,0.08655408243905392,690,5,19089
COLORADO,MAY,Hail,ARAPAHOE,,0.0,0,5,08005
COLORADO,MAY,Hail,MORGAN,,0.0,0,5,08087
COLORADO,MAY,Hail,MORGAN,,0.0,0,5,08087
IOWA,MARCH,Hail,MITCHELL,0.0,0.0,0,3,19131
IOWA,MARCH,Hail,MITCHELL,0.0,0.0,0,3,19131
IOWA,MARCH,Thunderstorm Wind,CHICKASAW,250.0,0.0,0,3,19037
IOWA,MARCH,Thunderstorm Wind,CLAYTON,1000.0,0.0,0,3,19043
TEXAS,MARCH,Hail,DENTON,0.0,0.0,0,3,48121
TEXAS,MARCH,Thunderstorm Wind,GRAYSON,5000.0,0.0,0,3,48181
TEXAS,MARCH,Thunderstorm Wind,PARKER,20000.0,0.0,0,3,48367
TEXAS,MARCH,Thunderstorm Wind,PARKER,20000.0,0.0,0,3,48367
TEXAS,MARCH,Thunderstorm Wind,WISE,70000.0,0.0,0,3,48497
TEXAS,MARCH,Thunderstorm Wind,COLLIN,,0.0,0,3,48085
OHIO,MARCH,Flood,ATHENS,500.0,9.025472384054357,1160,3,39009
SOUTH DAKOTA,APRIL,Flood,BROOKINGS,0.0,7.4824473644893335,0,4,46011
SOUTH DAKOTA,APRIL,Flood,HANSON,0.0,2.592199526719516,1379,4,46061
IOWA,MAY,Hail,MONONA,,0.0,0,5,19133
NEBRASKA,MAY,Tornado,BURT,,0.02774358270395993,2,5,31021
CALIFORNIA,MARCH,Flood,HUMBOLDT,0.0,0.0009762740432288268,0,3,06023
CALIFORNIA,MARCH,Flood,MENDOCINO,0.0,0.20669197556328708,0,3,06045
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,0.03760249120535422,60,3,06073
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,0.02202233646426448,60,3,06073
CALIFORNIA,MARCH,Flood,RIVERSIDE,0.0,0.006038952524523071,60,3,06065
CALIFORNIA,MARCH,Flood,SAN BERNARDINO,5000.0,0.0023636847608473925,60,3,06071
CALIFORNIA,MARCH,Flood,RIVERSIDE,0.0,0.015743014275199856,60,3,06065
CALIFORNIA,MARCH,Flood,RIVERSIDE,0.0,0.12692720122769582,60,3,06065
CALIFORNIA,MARCH,Flood,SAN DIEGO,0.0,0.007043191079683299,60,3,06073
COLORADO,MAY,Tornado,YUMA,0.0,1.7625363643149274,3,5,08125
COLORADO,MAY,Tornado,CHEYENNE,0.0,0.3713468096948412,7,5,08017
COLORADO,MAY,Tornado,CHEYENNE,0.0,0.22276112014128494,3,5,08017
COLORADO,MAY,Thunderstorm Wind,YUMA,0.0,0.0,0,5,08125
CALIFORNIA,MARCH,Flood,FRESNO,0.0,0.0003062149917020122,180,3,06019
CALIFORNIA,MARCH,Flood,TULARE,0.0,0.018714776958710155,180,3,06107
TENNESSEE,MARCH,Thunderstorm Wind,DICKSON,75000.0,0.0,9,3,47043
