TEMPERATURE_F,ANOMALY,MONTH,FIPS
59.9,1.3,5,06039
55.3,-0.1,5,06041
58.4,1.0,5,06043
57.6,1.6,5,06045
64.8,-0.5,5,06047
53.7,3.8,5,06049
48.0,1.1,5,06051
59.0,0.3,5,06053
60.7,-0.1,5,06055
55.1,0.7,5,06057
61.4,-0.9,5,06059
56.4,0.7,5,06061
52.2,1.9,5,06063
71.7,1.1,5,06065
65.3,0.1,5,06067
59.5,-0.1,5,06069
71.5,1.2,5,06071
62.3,-0.2,5,06073
56.3,-0.4,5,06075
65.0,0.1,5,06077
60.0,0.5,5,06079
57.2,1.3,5,06081
57.7,0.8,5,06083
59.2,0.7,5,06085
57.2,0.7,5,06087
60.6,2.8,5,06089
50.4,1.0,5,06091
55.0,4.3,5,06093
62.6,-0.7,5,06095
56.9,-0.4,5,06097
64.2,-0.1,5,06099
67.9,1.3,5,06101
63.0,1.7,5,06103
57.2,3.3,5,06105
57.7,1.3,5,06107
52.5,0.8,5,06109
56.8,0.4,5,06111
64.9,-0.2,5,06113
64.8,1.2,5,06115
58.0,2.0,5,08001
52.6,2.5,5,08003
57.2,1.9,5,08005
51.1,1.9,5,08007
63.6,2.5,5,08009
63.6,2.3,5,08011
51.0,1.2,5,08013
58.1,1.5,5,08014
45.5,1.6,5,08015
61.4,2.5,5,08017
43.8,1.8,5,08019
48.5,2.0,5,08021
49.0,1.3,5,08023
62.0,2.9,5,08025
48.4,1.9,5,08027
55.9,3.3,5,08029
58.4,1.9,5,08031
50.2,2.6,5,08033
53.6,1.4,5,08035
47.7,2.0,5,08037
55.8,2.3,5,08039
55.9,2.5,5,08041
53.2,2.0,5,08043
51.9,2.8,5,08045
45.3,1.5,5,08047
45.7,2.4,5,08049
46.8,2.6,5,08051
42.1,2.0,5,08053
53.6,1.4,5,08055
45.3,2.9,5,08057
52.4,1.3,5,08059
62.4,2.2,5,08061
60.5,2.5,5,08063
42.1,1.9,5,08065
52.1,2.4,5,08067
49.5,2.6,5,08069
58.7,1.6,5,08071
59.0,2.7,5,08073
59.8,2.7,5,08075
56.8,3.7,5,08077
43.7,2.0,5,08079
54.5,4.1,5,08081
56.8,2.7,5,08083
56.5,3.6,5,08085
59.2,2.9,5,08087
62.7,2.2,5,08089
49.1,3.2,5,08091
45.2,1.4,5,08093
60.8,3.3,5,08095
45.4,2.1,5,08097
63.7,2.1,5,08099
61.3,2.7,5,08101
53.7,3.5,5,08103
48.9,2.9,5,08105
49.3,3.5,5,08107
48.0,2.1,5,08109
40.6,2.5,5,08111
52.4,3.1,5,08113
60.5,2.9,5,08115
42.9,1.5,5,08117
46.8,1.6,5,08119
59.1,2.5,5,08121
58.2,3.0,5,08123
61.3,3.1,5,08125
58.5,0.8,5,09001
57.8,0.0,5,09003
55.4,-0.1,5,09005
57.3,0.2,5,09007
57.6,0.4,5,09009
56.8,0.3,5,09011
56.2,-0.3,5,09013
55.8,-0.6,5,09015
61.6,-0.6,5,10001
61.3,-0.6,5,10003
61.4,-0.8,5,10005
74.7,0.0,5,12001
73.3,-0.3,5,12003
74.6,0.6,5,12005
74.2,0.0,5,12007
76.4,1.0,5,12009
79.0,2.4,5,12011
73.6,-0.2,5,12013
78.4,1.7,5,12015
76.4,1.2,5,12017
75.0,0.9,5,12019
78.6,1.9,5,12021
73.1,-0.8,5,12023
77.1,1.0,5,12027
75.0,0.9,5,12029
74.6,0.9,5,12031
74.6,0.9,5,12033
75.9,1.6,5,12035
74.3,0.3,5,12037
73.9,0.1,5,12039
74.6,0.5,5,12041
77.6,1.4,5,12043
73.6,0.1,5,12045
72.1,-1.6,5,12047
77.1,1.2,5,12049
78.0,1.8,5,12051
76.8,1.8,5,12053
77.3,1.3,5,12055
77.5,1.7,5,12057
73.6,-0.1,5,12059
76.4,1.2,5,12061
73.4,-0.9,5,12063
74.4,0.6,5,12065
73.8,-0.1,5,12067
76.8,1.4,5,12069
79.8,2.8,5,12071
74.8,0.9,5,12073
75.6,1.2,5,12075
73.7,0.1,5,12077
73.0,-0.7,5,12079
77.0,1.2,5,12081
76.0,0.9,5,12083
78.0,2.0,5,12085
78.9,2.3,5,12086
79.2,2.0,5,12087
74.0,0.6,5,12089
74.4,1.1,5,12091
77.1,1.4,5,12093
77.3,1.4,5,12095
77.3,1.4,5,12097
78.5,2.3,5,12099
76.7,1.6,5,12101
78.0,1.5,5,12103
77.6,1.6,5,12105
76.0,1.4,5,12107
75.6,1.8,5,12109
77.1,1.4,5,12111
74.5,0.9,5,12113
77.0,0.7,5,12115
76.8,1.0,5,12117
76.5,1.3,5,12119
73.0,-1.0,5,12121
74.5,0.3,5,12123
73.7,-0.4,5,12125
76.2,1.2,5,12127
75.0,0.9,5,12129
74.2,0.8,5,12131
74.0,0.1,5,12133
71.5,-1.6,5,13001
71.6,-1.5,5,13003
72.0,-1.1,5,13005
72.3,-1.3,5,13007
69.9,-1.5,5,13009
67.2,-1.0,5,13011
67.4,-1.2,5,13013
67.3,-1.1,5,13015
71.4,-1.3,5,13017
71.1,-1.8,5,13019
70.0,-1.4,5,13021
70.4,-1.9,5,13023
72.0,-0.6,5,13025
72.0,-1.1,5,13027
70.7,-2.4,5,13029
70.0,-2.5,5,13031
68.2,-3.0,5,13033
69.6,-0.2,5,13035
71.6,-1.6,5,13037
72.9,-0.3,5,13039
70.0,-2.6,5,13043
67.4,-0.3,5,13045
67.2,-0.3,5,13047
73.2,0.0,5,13049
70.9,-2.1,5,13051
69.9,-1.8,5,13053
66.7,-1.4,5,13055
66.4,-1.2,5,13057
67.3,-1.7,5,13059
71.2,-1.7,5,13061
68.6,-0.6,5,13063
72.1,-1.1,5,13065
67.8,-0.5,5,13067
71.6,-1.4,5,13069
71.6,-1.2,5,13071
68.0,-2.6,5,13073
71.3,-1.6,5,13075
68.6,-0.3,5,13077
69.7,-1.4,5,13079
71.8,-0.5,5,13081
66.0,-0.8,5,13083
64.5,-1.7,5,13085
73.2,-0.7,5,13087
68.1,-0.5,5,13089
70.9,-1.8,5,13091
71.3,-0.9,5,13093
72.1,-1.3,5,13095
67.9,-0.2,5,13097
72.1,-1.4,5,13099
71.7,-1.7,5,13101
70.2,-2.3,5,13103
67.4,-1.7,5,13105
69.3,-2.9,5,13107
70.3,-2.7,5,13109
62.7,-1.1,5,13111
68.8,-0.5,5,13113
67.4,-1.2,5,13115
65.8,-1.5,5,13117
67.0,-1.4,5,13119
68.0,-0.4,5,13121
63.5,-1.4,5,13123
68.0,-2.7,5,13125
71.8,-1.6,5,13127
67.0,-1.3,5,13129
73.1,-0.4,5,13131
68.3,-1.6,5,13133
67.2,-0.9,5,13135
65.1,-0.9,5,13137
66.2,-1.3,5,13139
68.8,-1.9,5,13141
66.7,-0.4,5,13143
68.4,-1.6,5,13145
66.8,-1.6,5,13147
68.3,-0.4,5,13149
68.9,-0.6,5,13151
70.5,-1.5,5,13153
71.1,-1.6,5,13155
67.5,-1.1,5,13157
69.8,-0.1,5,13159
71.4,-1.5,5,13161
68.0,-3.1,5,13163
68.7,-2.9,5,13165
69.5,-2.4,5,13167
69.9,-0.9,5,13169
69.3,-0.5,5,13171
71.3,-1.7,5,13173
70.5,-1.9,5,13175
71.9,-1.1,5,13177
70.8,-2.4,5,13179
67.5,-2.7,5,13181
70.9,-2.3,5,13183
71.4,-1.6,5,13185
63.9,-1.3,5,13187
67.5,-2.7,5,13189
71.3,-2.1,5,13191
70.6,-1.2,5,13193
67.3,-1.2,5,13195
69.6,-1.7,5,13197
68.6,-0.8,5,13199
72.4,-1.3,5,13201
72.2,-1.2,5,13205
69.6,-0.7,5,13207
71.0,-1.8,5,13209
68.8,-0.8,5,13211
66.3,-1.0,5,13213
69.5,-1.9,5,13215
68.9,-0.4,5,13217
67.6,-1.7,5,13219
67.5,-1.7,5,13221
67.5,-0.4,5,13223
70.0,-1.5,5,13225
64.9,-1.5,5,13227
72.2,-0.7,5,13229
69.1,-0.6,5,13231
67.6,-0.5,5,13233
70.9,-1.6,5,13235
69.8,-0.6,5,13237
70.5,-1.9,5,13239
62.9,-0.9,5,13241
70.7,-1.7,5,13243
68.4,-2.8,5,13245
68.5,-0.6,5,13247
70.3,-1.4,5,13249
69.2,-2.6,5,13251
72.9,-1.2,5,13253
69.2,-0.6,5,13255
66.3,-1.7,5,13257
70.1,-1.7,5,13259
71.2,-1.1,5,13261
68.8,-1.7,5,13263
67.7,-2.2,5,13265
70.7,-2.5,5,13267
69.6,-1.5,5,13269
71.4,-1.6,5,13271
71.3,-1.4,5,13273
72.6,-0.6,5,13275
70.9,-1.7,5,13277
70.9,-2.1,5,13279
62.5,-0.2,5,13281
70.2,-2.4,5,13283
68.4,-1.0,5,13285
71.2,-1.1,5,13287
70.2,-1.7,5,13289
62.5,-0.5,5,13291
69.2,-1.0,5,13293
66.4,-0.8,5,13295
67.8,-1.1,5,13297
72.6,-0.6,5,13299
67.6,-2.6,5,13301
69.3,-2.2,5,13303
71.4,-1.6,5,13305
70.3,-1.6,5,13307
71.3,-1.7,5,13309
64.4,-0.7,5,13311
67.1,-0.5,5,13313
71.4,-1.1,5,13315
67.5,-2.1,5,13317
70.2,-1.7,5,13319
71.6,-1.1,5,13321
62.9,5.0,5,16001
53.5,4.5,5,16003
55.5,4.4,5,16005
50.1,3.4,5,16007
58.3,7.4,5,16009
56.5,4.8,5,16011
52.4,4.0,5,16013
52.9,4.3,5,16015
57.9,8.2,5,16017
53.1,4.4,5,16019
55.8,8.5,5,16021
52.6,3.6,5,16023
51.4,4.6,5,16025
63.9,4.9,5,16027
51.7,3.8,5,16029
55.0,3.8,5,16031
51.5,4.3,5,16033
56.3,7.3,5,16035
47.4,3.9,5,16037
57.4,4.8,5,16039
54.8,4.6,5,16041
51.4,4.4,5,16043
60.2,4.7,5,16045
60.7,5.5,5,16047
52.6,6.0,5,16049
56.0,4.1,5,16051
60.3,5.4,5,16053
59.6,8.4,5,16055
58.8,7.4,5,16057
49.8,5.1,5,16059
57.4,6.9,5,16061
59.2,6.0,5,16063
55.0,4.9,5,16065
57.6,4.6,5,16067
61.2,7.1,5,16069
55.7,4.0,5,16071
56.1,3.6,5,16073
63.4,5.1,5,16075
55.8,3.9,5,16077
55.3,7.5,5,16079
50.9,4.4,5,16081
56.6,3.5,5,16083
48.9,4.7,5,16085
58.7,4.7,5,16087
64.8,1.6,5,17001
68.1,1.8,5,17003
66.4,2.5,5,17005
60.0,1.6,5,17007
64.3,1.4,5,17009
62.4,2.1,5,17011
65.8,1.8,5,17013
61.3,2.4,5,17015
64.2,1.1,5,17017
64.5,3.0,5,17019
65.8,2.9,5,17021
64.6,1.8,5,17023
65.6,1.8,5,17025
66.7,2.1,5,17027
64.5,1.9,5,17029
60.8,2.4,5,17031
64.8,1.2,5,17033
64.8,1.8,5,17035
60.9,2.0,5,17037
64.8,3.2,5,17039
64.8,2.6,5,17041
60.9,2.2,5,17043
63.6,1.4,5,17045
65.8,1.0,5,17047
65.1,1.9,5,17049
65.7,2.2,5,17051
63.7,2.8,5,17053
65.9,1.1,5,17055
64.8,2.5,5,17057
66.1,0.4,5,17059
65.3,1.4,5,17061
62.3,2.2,5,17063
65.8,1.0,5,17065
64.2,1.5,5,17067
66.1,0.5,5,17069
64.2,2.3,5,17071
63.4,2.9,5,17073
63.1,2.4,5,17075
66.3,1.3,5,17077
65.2,1.7,5,17079
65.9,1.3,5,17081
66.0,1.8,5,17083
60.6,2.2,5,17085
66.4,1.1,5,17087
60.2,1.6,5,17089
62.3,2.2,5,17091
61.3,1.7,5,17093
63.8,2.8,5,17095
58.5,1.4,5,17097
62.0,1.9,5,17099
64.9,0.4,5,17101
62.1,2.5,5,17103
63.5,2.9,5,17105
65.2,2.9,5,17107
63.8,1.6,5,17109
58.5,0.8,5,17111
64.1,3.2,5,17113
65.2,2.9,5,17115
65.7,2.3,5,17117
66.5,1.8,5,17119
65.8,1.8,5,17121
63.3,2.4,5,17123
65.2,2.4,5,17125
67.5,1.4,5,17127
64.8,2.0,5,17129
64.2,3.0,5,17131
66.8,1.7,5,17133
66.2,3.1,5,17135
64.3,1.3,5,17137
64.7,2.2,5,17139
61.2,2.2,5,17141
64.9,3.5,5,17143
66.1,1.4,5,17145
65.0,3.2,5,17147
64.6,1.2,5,17149
66.2,0.7,5,17151
68.0,1.8,5,17153
62.8,1.9,5,17155
66.0,1.1,5,17157
65.2,1.1,5,17159
64.3,3.5,5,17161
66.7,1.6,5,17163
65.7,0.5,5,17165
65.2,2.4,5,17167
64.2,1.3,5,17169
64.5,1.1,5,17171
64.9,2.0,5,17173
63.2,2.6,5,17175
60.1,1.8,5,17177
65.0,3.3,5,17179
66.9,1.6,5,17181
63.2,1.6,5,17183
65.7,0.8,5,17185
63.9,2.6,5,17187
66.4,1.8,5,17189
65.9,1.5,5,17191
66.2,0.9,5,17193
62.9,2.9,5,17195
61.6,1.9,5,17197
65.8,0.9,5,17199
60.6,1.8,5,17201
63.9,3.2,5,17203
59.8,0.1,5,18001
59.9,0.5,5,18003
63.2,0.4,5,18005
62.8,2.4,5,18007
60.6,0.1,5,18009
61.5,1.2,5,18011
62.8,0.8,5,18013
61.4,0.9,5,18015
60.6,0.4,5,18017
63.6,-0.3,5,18019
63.7,1.4,5,18021
61.1,0.7,5,18023
63.0,-0.7,5,18025
64.3,0.7,5,18027
61.6,-0.7,5,18029
61.6,-0.6,5,18031
58.6,-0.1,5,18033
60.8,0.1,5,18035
63.7,-0.1,5,18037
59.7,1.5,5,18039
60.0,-1.0,5,18041
64.0,0.1,5,18043
62.5,1.2,5,18045
60.9,-0.8,5,18047
60.4,1.0,5,18049
66.0,1.2,5,18051
61.0,0.4,5,18053
63.5,1.0,5,18055
61.5,0.7,5,18057
61.6,0.2,5,18059
63.9,-0.0,5,18061
62.1,1.1,5,18063
60.0,-0.5,5,18065
60.4,-0.1,5,18067
60.3,0.3,5,18069
63.5,0.6,5,18071
62.2,2.3,5,18073
59.6,-0.4,5,18075
62.7,-0.5,5,18077
63.0,0.1,5,18079
62.8,0.9,5,18081
65.0,0.7,5,18083
60.2,1.2,5,18085
58.9,0.7,5,18087
61.0,2.1,5,18089
60.4,1.8,5,18091
62.5,-0.1,5,18093
61.3,0.4,5,18095
62.7,1.1,5,18097
60.1,1.5,5,18099
63.2,0.2,5,18101
60.7,0.4,5,18103
62.5,0.6,5,18105
61.8,1.2,5,18107
62.9,1.1,5,18109
62.6,2.5,5,18111
59.2,0.6,5,18113
61.9,-0.8,5,18115
62.7,-0.3,5,18117
62.9,0.9,5,18119
62.4,0.5,5,18121
63.4,-1.1,5,18123
65.0,0.8,5,18125
60.4,1.8,5,18127
66.6,0.8,5,18129
61.4,1.8,5,18131
62.0,0.7,5,18133
59.4,-0.5,5,18135
61.4,-0.7,5,18137
60.5,-0.8,5,18139
60.0,1.7,5,18141
63.6,0.4,5,18143
62.5,0.2,5,18145
64.8,-0.2,5,18147
61.0,1.9,5,18149
58.2,0.3,5,18151
64.7,1.6,5,18153
62.0,-1.0,5,18155
62.5,1.8,5,18157
60.4,-0.0,5,18159
60.3,-0.7,5,18161
66.7,1.2,5,18163
63.0,0.8,5,18165
64.4,1.7,5,18167
60.8,0.6,5,18169
62.7,1.6,5,18171
65.8,0.9,5,18173
63.0,0.2,5,18175
59.7,-0.7,5,18177
60.1,0.1,5,18179
62.1,1.9,5,18181
60.2,1.0,5,18183
62.6,2.3,5,19001
62.8,2.0,5,19003
59.1,1.1,5,19005
63.2,1.6,5,19007
61.8,2.1,5,19009
62.0,2.5,5,19011
62.7,3.7,5,19013
63.5,3.2,5,19015
62.0,3.7,5,19017
61.1,2.6,5,19019
62.6,3.8,5,19021
62.4,3.6,5,19023
63.2,3.5,5,19025
63.2,3.6,5,19027
62.6,2.1,5,19029
62.7,2.6,5,19031
61.4,3.3,5,19033
62.9,4.0,5,19035
60.7,3.0,5,19037
63.6,2.5,5,19039
62.7,4.4,5,19041
59.9,1.5,5,19043
63.1,3.1,5,19045
64.1,4.6,5,19047
63.8,2.7,5,19049
63.2,1.4,5,19051
63.8,2.5,5,19053
60.6,2.3,5,19055
63.9,2.0,5,19057
62.0,4.2,5,19059
60.9,2.3,5,19061
62.1,4.2,5,19063
60.4,2.6,5,19065
61.4,3.1,5,19067
61.7,3.2,5,19069
64.6,2.3,5,19071
63.4,3.2,5,19073
62.5,3.3,5,19075
62.7,2.4,5,19077
62.1,2.6,5,19079
61.6,3.3,5,19081
62.2,3.0,5,19083
64.6,3.7,5,19085
63.1,1.3,5,19087
59.8,3.2,5,19089
63.2,3.9,5,19091
63.3,4.0,5,19093
63.1,2.9,5,19095
61.9,2.6,5,19097
63.5,2.9,5,19099
62.4,0.9,5,19101
62.9,2.4,5,19103
62.2,3.0,5,19105
62.7,1.9,5,19107
62.6,4.1,5,19109
63.8,1.2,5,19111
62.5,3.1,5,19113
63.7,2.2,5,19115
63.6,2.3,5,19117
62.9,4.6,5,19119
63.7,2.6,5,19121
63.3,2.3,5,19123
63.5,2.0,5,19125
62.6,2.8,5,19127
64.7,2.8,5,19129
60.4,3.0,5,19131
64.4,4.0,5,19133
63.5,1.9,5,19135
63.8,2.4,5,19137
63.3,2.3,5,19139
62.8,4.3,5,19141
62.2,4.4,5,19143
64.1,2.3,5,19145
62.8,4.3,5,19147
64.0,4.8,5,19149
62.4,3.1,5,19151
64.0,2.7,5,19153
64.3,3.1,5,19155
63.1,3.1,5,19157
63.5,2.6,5,19159
63.5,4.3,5,19161
64.3,3.9,5,19163
63.2,3.2,5,19165
63.3,4.5,5,19167
63.3,3.2,5,19169
62.5,2.9,5,19171
63.4,2.4,5,19173
62.8,2.2,5,19175
62.8,0.7,5,19177
63.3,1.7,5,19179
64.0,2.3,5,19181
62.3,1.4,5,19183
63.3,2.0,5,19185
63.2,3.5,5,19187
61.1,3.3,5,19189
60.1,3.0,5,19191
63.9,4.0,5,19193
60.7,3.1,5,19195
61.9,3.0,5,19197
66.6,1.3,5,20001
66.3,1.5,5,20003
65.8,2.3,5,20005
67.4,1.9,5,20007
66.2,2.7,5,20009
66.3,0.9,5,20011
65.5,2.7,5,20013
66.9,2.2,5,20015
66.0,2.0,5,20017
67.5,1.1,5,20019
67.6,1.1,5,20021
61.8,2.5,5,20023
67.7,2.3,5,20025
66.8,3.4,5,20027
67.1,4.1,5,20029
67.8,3.3,5,20031
67.5,2.2,5,20033
67.4,1.6,5,20035
66.9,1.1,5,20037
63.0,2.3,5,20039
67.2,3.3,5,20041
66.1,2.4,5,20043
66.9,2.6,5,20045
66.3,2.6,5,20047
66.8,1.4,5,20049
65.7,3.2,5,20051
66.7,2.9,5,20053
65.4,3.1,5,20055
66.5,2.9,5,20057
66.8,2.3,5,20059
66.7,3.0,5,20061
64.8,3.4,5,20063
64.8,3.0,5,20065
65.4,2.1,5,20067
66.1,3.1,5,20069
62.0,1.7,5,20071
66.5,1.9,5,20073
63.4,1.2,5,20075
67.3,1.2,5,20077
67.1,2.5,5,20079
65.6,2.5,5,20081
66.4,3.0,5,20083
65.3,2.1,5,20085
66.4,2.6,5,20087
65.5,3.5,5,20089
67.2,3.0,5,20091
64.3,2.0,5,20093
66.7,1.5,5,20095
66.6,2.4,5,20097
66.9,0.3,5,20099
65.5,3.9,5,20101
66.8,2.7,5,20103
66.7,3.4,5,20105
66.3,1.3,5,20107
63.8,3.0,5,20109
66.7,2.7,5,20111
66.9,2.9,5,20113
66.7,2.7,5,20115
65.0,2.2,5,20117
67.0,2.4,5,20119
66.8,2.3,5,20121
66.1,3.3,5,20123
67.3,0.4,5,20125
65.9,2.4,5,20127
65.3,1.8,5,20129
64.6,2.1,5,20131
66.9,1.0,5,20133
65.8,3.0,5,20135
63.8,2.7,5,20137
67.2,3.1,5,20139
65.9,3.1,5,20141
67.1,3.7,5,20143
66.2,2.7,5,20145
64.9,3.1,5,20147
65.5,2.1,5,20149
66.6,2.2,5,20151
62.2,2.2,5,20153
66.6,1.9,5,20155
66.3,4.0,5,20157
66.2,2.1,5,20159
66.3,2.7,5,20161
65.4,2.9,5,20163
65.8,2.8,5,20165
66.8,3.6,5,20167
67.7,3.7,5,20169
64.7,3.4,5,20171
67.7,2.4,5,20173
66.1,2.1,5,20175
66.9,2.9,5,20177
63.6,2.7,5,20179
61.8,2.9,5,20181
64.9,2.9,5,20183
66.3,2.3,5,20185
64.8,1.7,5,20187
65.6,1.9,5,20189
67.9,1.8,5,20191
62.6,2.7,5,20193
65.1,3.1,5,20195
66.2,2.5,5,20197
62.5,2.7,5,20199
65.4,2.8,5,20201
63.1,2.2,5,20203
67.2,1.3,5,20205
67.2,2.1,5,20207
67.3,2.9,5,20209
64.9,0.7,5,21001
65.8,-0.1,5,21003
63.9,0.2,5,21005
68.5,2.0,5,21007
65.6,-0.0,5,21009
61.5,-2.0,5,21011
62.3,-0.9,5,21013
62.1,-0.6,5,21015
62.3,-0.7,5,21017
61.8,-1.1,5,21019
63.4,-0.2,5,21021
61.6,-1.2,5,21023
63.0,-1.3,5,21025
64.1,-0.3,5,21027
64.8,0.2,5,21029
66.0,0.3,5,21031
67.0,0.8,5,21033
67.5,0.7,5,21035
62.2,-0.8,5,21037
68.7,2.0,5,21039
62.5,-1.1,5,21041
60.8,-1.7,5,21043
63.5,0.0,5,21045
66.2,0.0,5,21047
62.7,-0.8,5,21049
63.1,-0.8,5,21051
64.7,0.3,5,21053
66.8,0.8,5,21055
65.4,0.3,5,21057
65.8,0.4,5,21059
65.7,0.3,5,21061
60.8,-2.1,5,21063
63.0,-1.3,5,21065
63.3,0.2,5,21067
61.0,-2.1,5,21069
62.6,-1.7,5,21071
63.5,-0.2,5,21073
69.1,1.5,5,21075
62.1,-1.1,5,21077
63.4,-0.4,5,21079
62.1,-0.8,5,21081
68.1,1.4,5,21083
65.0,0.5,5,21085
65.2,0.5,5,21087
61.3,-1.3,5,21089
64.1,-0.9,5,21091
64.5,0.3,5,21093
61.0,-1.0,5,21095
62.2,-0.8,5,21097
65.2,0.3,5,21099
67.0,1.1,5,21101
62.7,-0.8,5,21103
68.8,1.7,5,21105
66.9,0.7,5,21107
62.5,-0.9,5,21109
64.5,-0.2,5,21111
63.8,0.3,5,21113
61.8,-1.7,5,21115
62.0,-0.7,5,21117
62.0,-1.6,5,21119
63.1,-0.7,5,21121
64.6,0.4,5,21123
63.2,-0.5,5,21125
61.5,-1.6,5,21127
62.9,-1.5,5,21129
62.4,-1.1,5,21131
61.1,-1.6,5,21133
60.7,-2.0,5,21135
62.9,-0.5,5,21137
67.2,1.0,5,21139
65.6,-0.5,5,21141
67.4,0.9,5,21143
68.2,1.8,5,21145
63.1,-0.6,5,21147
66.7,0.8,5,21149
63.3,-0.7,5,21151
62.1,-1.6,5,21153
64.3,0.2,5,21155
67.9,1.1,5,21157
62.2,-1.8,5,21159
61.1,-1.6,5,21161
64.0,-0.3,5,21163
61.3,-2.2,5,21165
63.9,0.2,5,21167
64.9,0.2,5,21169
65.1,-0.2,5,21171
61.9,-1.5,5,21173
61.4,-2.1,5,21175
66.0,-0.0,5,21177
64.5,0.2,5,21179
61.6,-1.4,5,21181
65.5,0.2,5,21183
63.2,-0.7,5,21185
62.5,-0.8,5,21187
63.2,-1.1,5,21189
62.1,-1.0,5,21191
62.6,-1.3,5,21193
62.5,-1.6,5,21195
62.4,-1.6,5,21197
63.5,-0.3,5,21199
61.6,-1.3,5,21201
62.7,-0.8,5,21203
60.5,-2.6,5,21205
64.6,0.5,5,21207
62.9,-0.2,5,21209
63.3,-0.3,5,21211
65.9,-0.1,5,21213
64.0,-0.1,5,21215
64.6,0.5,5,21217
65.7,-0.3,5,21219
66.8,0.4,5,21221
62.8,-0.8,5,21223
66.8,0.7,5,21225
66.3,0.2,5,21227
64.1,0.2,5,21229
64.0,0.0,5,21231
67.2,1.1,5,21233
63.2,-0.8,5,21235
62.1,-1.8,5,21237
64.0,0.6,5,21239
76.2,1.2,5,22001
75.0,0.8,5,22003
76.7,2.3,5,22005
76.9,2.3,5,22007
74.7,0.8,5,22009
75.0,1.4,5,22011
73.1,1.6,5,22013
73.3,1.5,5,22015
73.5,1.3,5,22017
75.8,1.4,5,22019
73.7,1.4,5,22021
76.3,1.4,5,22023
74.5,1.3,5,22025
72.1,1.1,5,22027
74.7,1.4,5,22029
73.4,1.1,5,22031
76.7,2.7,5,22033
73.5,1.4,5,22035
75.4,2.2,5,22037
75.0,0.6,5,22039
74.3,1.7,5,22041
73.3,0.3,5,22043
76.8,1.9,5,22045
76.8,2.4,5,22047
72.8,1.4,5,22049
76.9,1.9,5,22051
75.8,0.8,5,22053
76.6,1.8,5,22055
77.1,2.0,5,22057
73.9,0.9,5,22059
72.5,1.4,5,22061
76.3,2.4,5,22063
73.9,1.5,5,22065
73.0,1.3,5,22067
73.4,0.7,5,22069
76.6,2.1,5,22071
73.0,1.1,5,22073
76.7,1.8,5,22075
76.1,2.0,5,22077
74.0,0.4,5,22079
73.5,1.3,5,22081
73.7,1.4,5,22083
73.3,1.0,5,22085
76.5,2.0,5,22087
76.9,2.0,5,22089
74.6,1.7,5,22091
76.9,2.2,5,22093
76.7,2.0,5,22095
75.5,1.1,5,22097
76.7,2.0,5,22099
77.0,2.3,5,22101
75.8,2.3,5,22103
75.2,2.0,5,22105
74.4,1.6,5,22107
77.3,2.2,5,22109
72.4,1.2,5,22111
76.9,1.8,5,22113
73.9,1.1,5,22115
74.5,1.7,5,22117
72.7,1.2,5,22119
76.8,2.5,5,22121
73.4,1.4,5,22123
75.7,2.1,5,22125
73.2,1.0,5,22127
55.0,2.1,5,23001
50.0,0.7,5,23003
55.0,1.9,5,23005
49.0,0.2,5,23007
53.1,1.3,5,23009
54.6,1.7,5,23011
53.4,2.2,5,23013
54.0,2.0,5,23015
51.7,0.8,5,23017
52.3,0.6,5,23019
49.9,0.4,5,23021
54.4,1.9,5,23023
49.7,0.2,5,23025
53.6,1.6,5,23027
51.7,0.8,5,23029
55.2,1.4,5,23031
57.9,-2.8,5,24001
62.6,-1.3,5,24003
61.1,-0.9,5,24005
62.3,-1.5,5,24009
61.7,-1.2,5,24011
59.5,-1.3,5,24013
61.0,-1.0,5,24015
62.8,-1.3,5,24017
62.8,-0.8,5,24019
59.8,-1.8,5,24021
54.4,-2.0,5,24023
61.0,-1.2,5,24025
60.5,-1.3,5,24027
61.7,-1.3,5,24029
60.5,-1.8,5,24031
61.7,-1.9,5,24033
61.8,-1.3,5,24035
62.7,-1.3,5,24037
63.1,-0.5,5,24039
61.9,-1.8,5,24041
59.3,-2.1,5,24043
62.4,-0.6,5,24045
61.9,-0.6,5,24047
63.2,-0.3,5,24510
61.8,-2.0,5,24511
55.4,1.0,5,25001
53.8,-0.3,5,25003
56.7,0.2,5,25005
55.4,0.5,5,25007
56.9,1.3,5,25009
55.4,-0.1,5,25011
56.1,-0.5,5,25013
55.7,-0.7,5,25015
57.9,1.2,5,25017
54.0,1.4,5,25019
58.0,1.4,5,25021
57.7,1.6,5,25023
58.5,2.2,5,25025
56.3,0.7,5,25027
52.0,0.4,5,26001
51.3,1.8,5,26003
58.0,0.8,5,26005
52.9,1.4,5,26007
54.7,2.6,5,26009
54.9,1.0,5,26011
51.8,2.5,5,26013
57.6,0.5,5,26015
56.4,1.0,5,26017
54.6,3.3,5,26019
58.9,1.1,5,26021
58.6,1.1,5,26023
58.4,1.3,5,26025
58.6,0.8,5,26027
54.2,2.1,5,26029
53.5,1.8,5,26031
51.9,2.7,5,26033
54.9,1.0,5,26035
57.6,0.8,5,26037
54.1,1.7,5,26039
51.6,1.4,5,26041
53.6,2.6,5,26043
58.0,1.1,5,26045
52.9,2.1,5,26047
57.1,0.7,5,26049
55.8,1.1,5,26051
53.2,2.7,5,26053
55.0,3.2,5,26055
56.4,0.1,5,26057
